totalOperations,50
expansions,reached,frontier,maxDepth
1090000,7469728,6379728,32
1091000,7476444,6385444,32
1092000,7483334,6391334,32
1093000,7490387,6397387,32
1094000,7497309,6403309,32
1095000,7503894,6408894,32
1096000,7510552,6414552,32
1097000,7517703,6420703,32
1098000,7525012,6427012,32
1099000,7532076,6433076,32
1100000,7538990,6438990,32
1101000,7545686,6444686,32
1102000,7552556,6450556,32
1103000,7559323,6456323,32
1104000,7566073,6462073,32
1105000,7572605,6467605,32
1106000,7579573,6473573,32
1107000,7586606,6479606,32
1108000,7593839,6485839,32
1109000,7600813,6491813,32
1110000,7607888,6497888,32
1111000,7614986,6503986,32
1112000,7621866,6509866,32
1113000,7628744,6515744,32
1114000,7635709,6521709,32
1115000,7642580,6527580,32
1116000,7649786,6533786,32
1117000,7656801,6539801,32
1118000,7663725,6545725,32
1119000,7670908,6551908,32
1120000,7677886,6557886,32
1121000,7685048,6564048,32
1122000,7692235,6570235,32
1123000,7699169,6576169,32
1124000,7706032,6582032,32
1125000,7712996,6587996,32
1126000,7720132,6594132,32
1127000,7727445,6600445,32
1128000,7734716,6606716,32
1129000,7742190,6613190,32
1130000,7748939,6618939,32
1131000,7755958,6624958,32
1132000,7763200,6631200,32
1133000,7769549,6636549,32
1134000,7776175,6642175,32
1135000,7782413,6647413,32
1136000,7788730,6652730,32
1137000,7795290,6658290,32
1138000,7801381,6663381,32
1139000,7807266,6668266,32
1140000,7813522,6673522,32
1141000,7819655,6678655,32
1142000,7826134,6684134,32
1143000,7832547,6689547,32
1144000,7839269,6695269,32
1145000,7845461,6700461,32
1146000,7851706,6705706,32
1147000,7858127,6711127,32
1148000,7864593,6716593,32
1149000,7871014,6722014,32
1150000,7877422,6727422,32
1151000,7883868,6732868,32
1152000,7890087,6738087,32
1153000,7896036,6743036,32
1154000,7902464,6748464,32
1155000,7908936,6753936,32
1156000,7914985,6758985,32
1157000,7921280,6764280,32
1158000,7927841,6769841,32
1159000,7934726,6775726,32
1160000,7941750,6781750,32
1161000,7948969,6787969,32
1162000,7956237,6794237,32
1163000,7963335,6800335,32
1164000,7970522,6806522,32
1165000,7977192,6812192,32
1166000,7984134,6818134,32
1167000,7990687,6823687,32
1168000,7997519,6829519,32
1169000,8004537,6835537,32
1170000,8011411,6841411,32
1171000,8018418,6847418,32
1172000,8025067,6853067,32
1173000,8032076,6859076,32
1174000,8038300,6864300,32
1175000,8044930,6869930,32
1176000,8051425,6875425,32
1177000,8057917,6880917,32
1178000,8064792,6886792,32
1179000,8071996,6892996,32
1180000,8079181,6899181,32
1181000,8085726,6904726,32
1182000,8092270,6910270,32
1183000,8099222,6916222,32
1184000,8105567,6921567,32
1185000,8112426,6927426,32
1186000,8119335,6933335,32
1187000,8125831,6938831,32
1188000,8132588,6944588,32
1189000,8138871,6949871,32
1190000,8145351,6955351,32
1191000,8152016,6961016,32
1192000,8158460,6966460,32
1193000,8164438,6971438,32
1194000,8171368,6977368,32
1195000,8178160,6983160,32
1196000,8184392,6988392,32
1197000,8191114,6994114,32
1198000,8197825,6999825,32
1199000,8204595,7005595,32
1200000,8210866,7010866,32
1201000,8217203,7016203,32
1202000,8223534,7021534,32
1203000,8230209,7027209,32
1204000,8236758,7032758,32
1205000,8243295,7038295,32
1206000,8249982,7043982,32
1207000,8256753,7049753,32
1208000,8263701,7055701,32
1209000,8270010,7061010,32
1210000,8276025,7066025,32
1211000,8281937,7070937,32
1212000,8288510,7076510,32
1213000,8295093,7082093,32
1214000,8301476,7087476,32
1215000,8307333,7092333,32
1216000,8313661,7097661,32
1217000,8319720,7102720,32
1218000,8325712,7107712,32
1219000,8331729,7112729,32
1220000,8338098,7118098,32
1221000,8344446,7123446,32
1222000,8351001,7129001,32
1223000,8357627,7134627,32
1224000,8363282,7139282,32
1225000,8369560,7144560,32
1226000,8375616,7149616,32
1227000,8382403,7155403,32
1228000,8388636,7160636,32
1229000,8394797,7165797,32
1230000,8401375,7171375,32
1231000,8407541,7176541,32
1232000,8413968,7181968,32
1233000,8420355,7187355,32
1234000,8426597,7192597,32
1235000,8433281,7198281,32
1236000,8440003,7204003,32
1237000,8446823,7209823,32
1238000,8453322,7215322,32
1239000,8459877,7220877,32
1240000,8466889,7226889,32
1241000,8474070,7233070,32
1242000,8481094,7239094,32
1243000,8487463,7244463,32
1244000,8494356,7250356,32
1245000,8500560,7255560,32
1246000,8506693,7260693,32
1247000,8513339,7266339,32
1248000,8520204,7272204,32
1249000,8526858,7277858,32
1250000,8533262,7283262,32
1251000,8539371,7288371,32
1252000,8545945,7293945,32
1253000,8551833,7298833,32
1254000,8558119,7304119,32
1255000,8564778,7309778,32
1256000,8571392,7315392,32
1257000,8576920,7319920,32
1258000,8582834,7324834,32
1259000,8588795,7329795,32
1260000,8595204,7335204,32
1261000,8601356,7340356,32
1262000,8607949,7345949,32
1263000,8614451,7351451,32
1264000,8620786,7356786,32
1265000,8627047,7362047,32
1266000,8633521,7367521,32
1267000,8640304,7373304,32
1268000,8647212,7379212,32
1269000,8654231,7385231,32
1270000,8661142,7391142,32
1271000,8667847,7396847,32
1272000,8674170,7402170,32
1273000,8680455,7407455,32
1274000,8687118,7413118,32
1275000,8693390,7418390,32
1276000,8700106,7424106,32
1277000,8706913,7429913,32
1278000,8713741,7435741,32
1279000,8721146,7442146,32
1280000,8728130,7448130,32
1281000,8735064,7454064,32
1282000,8741313,7459313,32
1283000,8747384,7464384,32
1284000,8754098,7470098,32
1285000,8761135,7476135,32
1286000,8768096,7482096,32
1287000,8775192,7488192,32
1288000,8781835,7493835,32
1289000,8788352,7499352,32
1290000,8795335,7505335,32
1291000,8801940,7510940,32
1292000,8808302,7516302,32
1293000,8814784,7521784,32
1294000,8821600,7527600,32
1295000,8828984,7533984,32
1296000,8836265,7540265,32
1297000,8843222,7546222,32
1298000,8850373,7552373,32
1299000,8857399,7558399,32
1300000,8864790,7564790,32
1301000,8872038,7571038,32
1302000,8879206,7577206,32
1303000,8886411,7583411,32
1304000,8893433,7589433,32
1305000,8900687,7595687,32
1306000,8908022,7602022,32
1307000,8915121,7608121,32
1308000,8922285,7614285,32
1309000,8929416,7620416,32
1310000,8936588,7626588,32
1311000,8943630,7632630,32
1312000,8950518,7638518,32
1313000,8957507,7644507,32
1314000,8964254,7650254,32
1315000,8970796,7655796,32
1316000,8977597,7661597,32
1317000,8984166,7667166,32
1318000,8990632,7672632,32
1319000,8997068,7678068,32
1320000,9003764,7683764,32
1321000,9010592,7689592,32
1322000,9016854,7694854,32
1323000,9023679,7700679,32
1324000,9030411,7706411,32
1325000,9037099,7712099,32
1326000,9043986,7717986,32
1327000,9050547,7723547,32
1328000,9057186,7729186,32
1329000,9063604,7734604,32
1330000,9070295,7740295,32
1331000,9076883,7745883,32
1332000,9083360,7751360,32
1333000,9090614,7757614,32
1334000,9097347,7763347,32
1335000,9104166,7769166,32
1336000,9110925,7774925,32
1337000,9117377,7780377,32
1338000,9124184,7786184,32
1339000,9130999,7791999,32
1340000,9137951,7797951,32
1341000,9144474,7803474,32
1342000,9151172,7809172,32
1343000,9158108,7815108,32
1344000,9164772,7820772,32
1345000,9171868,7826868,32
1346000,9179053,7833053,32
1347000,9185960,7838960,32
1348000,9192745,7844745,32
1349000,9199330,7850330,32
1350000,9206247,7856247,32
1351000,9213333,7862333,32
1352000,9220201,7868201,32
1353000,9227032,7874032,32
1354000,9233781,7879781,32
1355000,9240866,7885866,32
1356000,9247966,7891966,32
1357000,9255091,7898091,32
1358000,9262022,7904022,32
1359000,9268663,7909663,32
1360000,9275368,7915368,32
1361000,9281882,7920882,32
1362000,9288607,7926607,32
1363000,9295227,7932227,32
1364000,9301644,7937644,32
1365000,9307989,7942989,32
1366000,9314652,7948652,32
1367000,9321472,7954472,32
1368000,9328173,7960173,32
1369000,9334502,7965502,32
1370000,9341053,7971053,32
1371000,9347608,7976608,32
1372000,9354187,7982187,32
1373000,9361091,7988091,32
1374000,9367777,7993777,32
1375000,9374352,7999352,32
1376000,9380913,8004913,32
1377000,9387866,8010866,32
1378000,9394363,8016363,32
1379000,9401013,8022013,32
1380000,9407455,8027455,32
1381000,9414095,8033095,32
1382000,9420482,8038482,32
1383000,9426879,8043879,32
1384000,9433348,8049348,32
1385000,9440129,8055129,32
1386000,9446935,8060935,32
1387000,9453586,8066586,32
1388000,9460055,8072055,32
1389000,9466936,8077936,32
1390000,9473925,8083925,32
1391000,9480370,8089370,32
1392000,9487013,8095013,32
1393000,9493798,8100798,32
1394000,9500409,8106409,32
1395000,9506752,8111752,32
1396000,9513415,8117415,32
1397000,9520159,8123159,32
1398000,9526861,8128861,32
1399000,9533614,8134614,32
1400000,9540571,8140571,32
1401000,9547571,8146571,32
1402000,9554100,8152100,32
1403000,9561001,8158001,32
1404000,9568278,8164278,32
1405000,9575378,8170378,32
1406000,9582262,8176262,32
1407000,9589166,8182166,32
1408000,9595830,8187830,32
1409000,9602728,8193728,32
1410000,9609637,8199637,32
1411000,9616649,8205649,32
1412000,9624013,8212013,32
1413000,9631322,8218322,32
1414000,9638032,8224032,32
1415000,9645009,8230009,32
1416000,9651558,8235558,32
1417000,9658427,8241427,32
1418000,9665503,8247503,32
1419000,9672209,8253209,32
1420000,9679088,8259088,32
1421000,9686016,8265016,32
1422000,9692931,8270931,32
1423000,9700306,8277306,32
1424000,9707032,8283032,32
1425000,9713778,8288778,32
1426000,9720244,8294244,32
1427000,9726963,8299963,32
1428000,9734188,8306188,32
1429000,9740837,8311837,32
1430000,9747423,8317423,32
1431000,9753962,8322962,32
1432000,9760863,8328863,32
1433000,9767326,8334326,32
1434000,9773859,8339859,32
1435000,9780272,8345272,32
1436000,9786979,8350979,32
1437000,9793644,8356644,32
1438000,9800418,8362418,32
1439000,9807570,8368570,32
1440000,9814533,8374533,32
1441000,9821380,8380380,32
1442000,9828613,8386613,32
1443000,9836217,8393217,32
1444000,9843665,8399665,32
1445000,9850958,8405958,32
1446000,9857855,8411855,32
1447000,9865031,8418031,32
1448000,9872204,8424204,32
1449000,9879132,8430132,32
1450000,9885810,8435810,32
1451000,9892888,8441888,32
1452000,9900018,8448018,32
1453000,9907088,8454088,32
1454000,9913719,8459719,32
1455000,9920755,8465755,32
1456000,9928015,8472015,32
1457000,9935681,8478681,32
1458000,9943234,8485234,32
1459000,9950302,8491302,32
1460000,9957362,8497362,32
1461000,9965267,8504267,32
1462000,9972990,8510990,32
1463000,9980340,8517340,32
1464000,9988024,8524024,32
1465000,9995699,8530699,32
1466000,10003315,8537315,32
1467000,10010984,8543984,32
1468000,10018590,8550590,32
1469000,10026091,8557091,32
1470000,10033507,8563507,32
1471000,10040829,8569829,32
1472000,10047745,8575745,32
1473000,10054728,8581728,32
1474000,10061559,8587559,32
1475000,10068194,8593194,32
1476000,10075551,8599551,32
1477000,10083183,8606183,32
1478000,10090739,8612739,32
1479000,10098153,8619153,32
1480000,10105474,8625474,32
1481000,10112363,8631363,32
1482000,10119376,8637376,32
1483000,10125964,8642964,32
1484000,10133321,8649321,32
1485000,10140882,8655882,32
1486000,10148833,8662833,32
1487000,10156484,8669484,32
1488000,10164087,8676087,32
1489000,10171692,8682692,32
1490000,10179153,8689153,32
1491000,10186344,8695344,32
1492000,10193101,8701101,32
1493000,10200987,8707987,32
1494000,10208547,8714547,32
1495000,10216881,8721881,32
1496000,10224696,8728696,32
1497000,10232334,8735334,32
1498000,10240100,8742100,32
1499000,10247873,8748873,32
1500000,10255993,8755993,32
1501000,10263475,8762475,32
1502000,10271150,8769150,32
1503000,10278779,8775779,32
1504000,10286318,8782318,32
1505000,10294170,8789170,32
1506000,10301121,8795121,32
1507000,10307686,8800686,32
1508000,10314771,8806771,32
1509000,10321701,8812701,32
1510000,10328564,8818564,32
1511000,10335466,8824466,32
1512000,10342314,8830314,32
1513000,10349146,8836146,32
1514000,10356132,8842132,32
1515000,10362883,8847883,32
1516000,10369727,8853727,32
1517000,10376482,8859482,32
1518000,10383181,8865181,32
1519000,10389907,8870907,32
1520000,10396557,8876557,32
1521000,10402868,8881868,32
1522000,10409400,8887400,32
1523000,10416377,8893377,32
1524000,10423368,8899368,32
1525000,10430546,8905546,32
1526000,10437523,8911523,32
1527000,10444224,8917224,32
1528000,10451558,8923558,32
1529000,10458718,8929718,32
1530000,10465720,8935720,32
1531000,10472598,8941598,32
1532000,10479306,8947306,32
1533000,10485689,8952689,32
1534000,10492860,8958860,32
1535000,10500125,8965125,32
1536000,10506968,8970968,32
1537000,10513759,8976759,32
1538000,10520464,8982464,32
1539000,10527071,8988071,32
1540000,10533831,8993831,32
1541000,10540934,8999934,32
1542000,10547703,9005703,32
1543000,10554247,9011247,32
1544000,10560490,9016490,32
1545000,10567384,9022384,32
1546000,10574038,9028038,32
1547000,10580646,9033646,32
1548000,10587197,9039197,32
1549000,10593680,9044680,32
1550000,10600090,9050090,32
1551000,10606480,9055480,32
1552000,10613082,9061082,32
1553000,10619318,9066318,32
1554000,10626076,9072076,32
1555000,10633025,9078025,32
1556000,10639688,9083688,32
1557000,10646116,9089116,32
1558000,10652260,9094260,32
1559000,10658640,9099640,32
1560000,10665831,9105831,32
1561000,10672915,9111915,32
1562000,10679872,9117872,32
1563000,10686797,9123797,32
1564000,10693553,9129553,32
1565000,10700179,9135179,32
1566000,10707467,9141467,32
1567000,10714741,9147741,32
1568000,10721755,9153755,32
1569000,10728448,9159448,32
1570000,10735420,9165420,32
1571000,10741948,9170948,32
1572000,10749000,9177000,32
1573000,10755676,9182676,32
1574000,10762102,9188102,32
1575000,10769070,9194070,32
1576000,10775732,9199732,32
1577000,10782113,9205113,32
1578000,10789017,9211017,32
1579000,10795434,9216434,32
1580000,10802038,9222038,32
1581000,10808350,9227350,32
1582000,10814837,9232837,32
1583000,10821455,9238455,32
1584000,10828434,9244434,32
1585000,10835572,9250572,32
1586000,10842570,9256570,32
1587000,10849372,9262372,32
1588000,10855936,9267936,32
1589000,10862270,9273270,32
1590000,10868463,9278463,32
1591000,10874358,9283358,32
1592000,10880840,9288840,32
1593000,10887764,9294764,32
1594000,10894255,9300255,32
1595000,10900445,9305445,32
1596000,10906501,9310501,32
1597000,10912212,9315212,32
1598000,10918836,9320836,32
1599000,10925965,9326965,32
1600000,10932620,9332620,32
1601000,10938954,9337954,32
1602000,10945746,9343746,32
1603000,10952507,9349507,32
1604000,10959293,9355293,32
1605000,10966048,9361048,32
1606000,10972784,9366784,32
1607000,10979519,9372519,32
1608000,10985849,9377849,32
1609000,10992363,9383363,32
1610000,10999042,9389042,32
1611000,11005773,9394773,32
1612000,11012535,9400535,32
1613000,11019098,9406098,32
1614000,11025351,9411351,32
1615000,11032040,9417040,32
1616000,11038555,9422555,32
1617000,11045388,9428388,32
1618000,11052151,9434151,32
1619000,11058852,9439852,32
1620000,11065578,9445578,32
1621000,11072315,9451315,32
1622000,11078635,9456635,32
1623000,11085105,9462105,32
1624000,11091760,9467760,32
1625000,11098347,9473347,32
1626000,11105180,9479180,32
1627000,11111973,9484973,32
1628000,11118539,9490539,32
1629000,11125300,9496300,32
1630000,11131902,9501902,32
1631000,11138277,9507277,32
1632000,11144797,9512797,32
1633000,11151277,9518277,32
1634000,11158113,9524113,32
1635000,11165027,9530027,32
1636000,11171997,9535997,32
1637000,11178716,9541716,32
1638000,11185218,9547218,32
1639000,11191681,9552681,32
1640000,11198284,9558284,32
1641000,11205091,9564091,32
1642000,11211867,9569867,32
1643000,11218550,9575550,32
1644000,11225095,9581095,32
1645000,11231293,9586293,32
1646000,11238587,9592587,32
1647000,11246021,9599021,32
1648000,11253156,9605156,32
1649000,11259940,9610940,32
1650000,11266872,9616872,32
1651000,11273611,9622611,32
1652000,11280364,9628364,32
1653000,11287126,9634126,32
1654000,11293952,9639952,32
1655000,11300700,9645700,32
1656000,11307301,9651301,32
1657000,11313735,9656735,32
1658000,11320243,9662243,32
1659000,11326936,9667936,32
1660000,11333611,9673611,32
1661000,11340221,9679221,32
1662000,11346816,9684816,32
1663000,11353358,9690358,32
1664000,11359688,9695688,32
1665000,11365881,9700881,32
1666000,11372330,9706330,32
1667000,11379476,9712476,32
1668000,11386108,9718108,32
1669000,11392835,9723835,32
1670000,11399259,9729259,32
1671000,11405656,9734656,32
1672000,11412121,9740121,32
1673000,11418631,9745631,32
1674000,11425156,9751156,32
1675000,11431622,9756622,32
1676000,11438014,9762014,32
1677000,11444502,9767502,32
1678000,11451182,9773182,32
1679000,11458073,9779073,32
1680000,11464775,9784775,32
1681000,11471370,9790370,32
1682000,11477783,9795783,32
1683000,11483951,9800951,32
1684000,11490735,9806735,32
1685000,11497821,9812821,32
1686000,11504805,9818805,32
1687000,11511906,9824906,32
1688000,11518851,9830851,32
1689000,11525516,9836516,32
1690000,11532023,9842023,32
1691000,11538850,9847850,32
1692000,11545416,9853416,32
1693000,11552227,9859227,32
1694000,11559372,9865372,32
1695000,11566464,9871464,32
1696000,11573399,9877399,32
1697000,11580183,9883183,32
1698000,11586731,9888731,32
1699000,11593201,9894201,32
1700000,11599908,9899908,32
1701000,11606525,9905525,32
1702000,11613210,9911210,32
1703000,11619894,9916894,32
1704000,11626711,9922711,32
1705000,11633309,9928309,32
1706000,11640035,9934035,32
1707000,11646622,9939622,32
1708000,11653263,9945263,32
1709000,11659766,9950766,32
1710000,11666277,9956277,32
1711000,11672571,9961571,32
1712000,11678901,9966901,32
1713000,11685300,9972300,32
1714000,11691684,9977684,32
1715000,11698217,9983217,32
1716000,11704906,9988906,32
1717000,11711123,9994123,32
1718000,11717719,9999719,32
1719000,11724266,10005266,32
1720000,11730560,10010560,32
1721000,11736625,10015625,32
1722000,11742811,10020811,32
1723000,11749378,10026378,32
1724000,11756045,10032045,32
1725000,11762674,10037674,32
1726000,11769161,10043161,32
1727000,11775408,10048408,32
1728000,11782162,10054162,32
1729000,11789110,10060110,32
1730000,11796048,10066048,32
1731000,11802568,10071568,32
1732000,11809247,10077247,32
1733000,11815815,10082815,32
1734000,11822378,10088378,32
1735000,11829108,10094108,32
1736000,11835736,10099736,32
1737000,11842165,10105165,32
1738000,11848430,10110430,32
1739000,11854601,10115601,32
1740000,11860569,10120569,32
1741000,11866368,10125368,32
1742000,11873072,10131072,32
1743000,11879999,10136999,32
1744000,11886881,10142881,32
1745000,11893460,10148460,32
1746000,11900138,10154138,32
1747000,11907231,10160231,32
1748000,11913760,10165760,32
1749000,11920251,10171251,32
1750000,11926757,10176757,32
1751000,11933201,10182201,32
1752000,11939498,10187498,32
1753000,11945570,10192570,32
1754000,11951454,10197454,32
1755000,11958281,10203281,32
1756000,11964970,10208970,32
1757000,11971952,10214952,32
1758000,11979022,10221022,32
1759000,11986037,10227037,32
1760000,11993045,10233045,32
1761000,12000113,10239113,32
1762000,12006991,10244991,32
1763000,12013955,10250955,32
1764000,12021121,10257121,32
1765000,12028103,10263103,32
1766000,12035161,10269161,32
1767000,12041921,10274921,32
1768000,12049115,10281115,32
1769000,12056121,10287121,32
1770000,12063083,10293083,32
1771000,12069853,10298853,32
1772000,12076456,10304456,32
1773000,12082683,10309683,32
1774000,12089834,10315834,32
1775000,12096601,10321601,32
1776000,12103519,10327519,32
1777000,12110844,10333844,32
1778000,12117926,10339926,32
1779000,12125258,10346258,32
1780000,12132336,10352336,32
1781000,12138826,10357826,32
1782000,12145887,10363887,32
1783000,12152966,10369966,32
1784000,12159819,10375819,32
1785000,12166811,10381811,32
1786000,12173555,10387555,32
1787000,12180628,10393628,32
1788000,12187685,10399685,32
1789000,12194712,10405712,32
1790000,12201843,10411843,32
1791000,12209098,10418098,32
1792000,12215758,10423758,32
1793000,12222705,10429705,32
1794000,12229759,10435759,32
1795000,12237303,10442303,32
1796000,12244657,10448657,32
1797000,12251215,10454215,32
1798000,12257713,10459713,32
1799000,12264279,10465279,32
1800000,12270970,10470970,32
1801000,12277927,10476927,32
1802000,12284341,10482341,32
1803000,12290796,10487796,32
1804000,12297298,10493298,32
1805000,12303822,10498822,32
1806000,12310768,10504768,32
1807000,12317657,10510657,32
1808000,12324734,10516734,32
1809000,12331793,10522793,32
1810000,12338610,10528610,32
1811000,12345520,10534520,32
1812000,12352243,10540243,32
1813000,12359279,10546279,32
1814000,12366101,10552101,32
1815000,12372900,10557900,32
1816000,12379765,10563765,32
1817000,12386794,10569794,32
1818000,12394106,10576106,32
1819000,12401344,10582344,32
1820000,12408626,10588626,32
1821000,12415853,10594853,32
1822000,12422992,10600992,32
1823000,12430234,10607234,32
1824000,12437540,10613540,32
1825000,12444885,10619885,32
1826000,12451742,10625742,32
1827000,12458927,10631927,32
1828000,12466078,10638078,32
1829000,12473001,10644001,32
1830000,12479898,10649898,32
1831000,12486648,10655648,32
1832000,12493248,10661248,32
1833000,12499705,10666705,32
1834000,12506406,10672406,32
1835000,12513183,10678183,32
1836000,12520087,10684087,32
1837000,12527098,10690098,32
1838000,12534035,10696035,32
1839000,12541022,10702022,32
1840000,12548087,10708087,32
1841000,12555028,10714028,32
1842000,12561869,10719869,32
1843000,12568775,10725775,32
1844000,12575592,10731592,32
1845000,12582502,10737502,32
1846000,12589427,10743427,32
1847000,12596251,10749251,32
1848000,12603255,10755255,32
1849000,12610387,10761387,32
1850000,12617268,10767268,32
1851000,12624356,10773356,32
1852000,12631703,10779703,32
1853000,12638614,10785614,32
1854000,12645408,10791408,32
1855000,12652726,10797726,32
1856000,12659821,10803821,32
1857000,12666653,10809653,32
1858000,12673222,10815222,32
1859000,12680138,10821138,32
1860000,12687327,10827327,32
1861000,12694528,10833528,32
1862000,12701573,10839573,32
1863000,12708503,10845503,32
1864000,12715174,10851174,32
1865000,12722373,10857373,32
1866000,12729534,10863534,32
1867000,12736898,10869898,32
1868000,12744206,10876206,32
1869000,12751325,10882325,32
1870000,12757918,10887918,32
1871000,12764873,10893873,32
1872000,12771869,10899869,32
1873000,12778971,10905971,32
1874000,12786164,10912164,32
1875000,12793011,10918011,32
1876000,12799870,10923870,32
1877000,12806637,10929637,32
1878000,12813343,10935343,32
1879000,12820222,10941222,32
1880000,12827419,10947419,32
1881000,12834280,10953280,32
1882000,12841516,10959516,32
1883000,12848411,10965411,32
1884000,12855528,10971528,32
1885000,12862925,10977925,32
1886000,12870250,10984250,32
1887000,12877245,10990245,32
1888000,12884390,10996390,32
1889000,12891262,11002262,32
1890000,12898261,11008261,32
1891000,12905045,11014045,32
1892000,12912172,11020172,32
1893000,12919510,11026510,32
1894000,12926848,11032848,32
1895000,12933850,11038850,32
1896000,12940934,11044934,32
1897000,12947497,11050497,32
1898000,12954311,11056311,32
1899000,12961122,11062122,32
1900000,12967814,11067814,32
1901000,12974313,11073313,32
1902000,12980406,11078406,32
1903000,12987314,11084314,32
1904000,12993899,11089899,32
1905000,13000719,11095719,32
1906000,13007685,11101685,32
1907000,13014572,11107572,32
1908000,13021309,11113309,32
1909000,13027720,11118720,32
1910000,13034068,11124068,32
1911000,13040931,11129931,32
1912000,13047704,11135704,32
1913000,13054502,11141502,32
1914000,13061614,11147614,32
1915000,13068605,11153605,32
1916000,13075820,11159820,32
1917000,13082831,11165831,32
1918000,13089969,11171969,32
1919000,13096842,11177842,32
1920000,13103810,11183810,32
1921000,13110915,11189915,32
1922000,13118188,11196188,32
1923000,13124992,11201992,32
1924000,13131982,11207982,32
1925000,13138905,11213905,32
1926000,13146112,11220112,32
1927000,13153385,11226385,32
1928000,13160450,11232450,32
1929000,13167617,11238617,32
1930000,13174872,11244872,32
1931000,13182131,11251131,32
1932000,13189353,11257353,32
1933000,13196484,11263484,32
1934000,13203477,11269477,32
1935000,13210604,11275604,32
1936000,13217895,11281895,32
1937000,13225098,11288098,32
1938000,13232122,11294122,32
1939000,13239080,11300080,32
1940000,13246123,11306123,32
1941000,13253174,11312174,32
1942000,13260345,11318345,32
1943000,13267422,11324422,32
1944000,13274520,11330520,32
1945000,13281621,11336621,32
1946000,13288540,11342540,32
1947000,13295099,11348099,32
1948000,13301835,11353835,32
1949000,13308853,11359853,32
1950000,13316100,11366100,32
1951000,13323319,11372319,32
1952000,13330236,11378236,32
1953000,13336940,11383940,32
1954000,13343872,11389872,32
1955000,13350518,11395518,32
1956000,13357529,11401529,32
1957000,13364578,11407578,32
1958000,13371299,11413299,32
1959000,13378042,11419042,32
1960000,13384909,11424909,32
1961000,13391710,11430710,32
1962000,13398585,11436585,32
1963000,13405289,11442289,32
1964000,13411745,11447745,32
1965000,13418573,11453573,32
1966000,13425165,11459165,32
1967000,13431733,11464733,32
1968000,13438517,11470517,32
1969000,13445361,11476361,32
1970000,13452172,11482172,32
1971000,13458783,11487783,32
1972000,13465231,11493231,32
1973000,13472374,11499374,32
1974000,13479357,11505357,32
1975000,13486355,11511355,32
1976000,13493546,11517546,32
1977000,13500843,11523843,32
1978000,13507998,11529998,32
1979000,13515219,11536219,32
1980000,13522393,11542393,32
1981000,13529588,11548588,32
1982000,13536655,11554655,32
1983000,13544068,11561068,32
1984000,13551117,11567117,32
1985000,13557989,11572989,32
1986000,13565031,11579031,32
1987000,13571915,11584915,32
1988000,13578985,11590985,32
1989000,13586300,11597300,32
1990000,13593501,11603501,32
1991000,13600398,11609398,32
1992000,13607545,11615545,32
1993000,13614800,11621800,32
1994000,13621856,11627856,32
1995000,13628990,11633990,32
1996000,13636276,11640276,32
1997000,13643605,11646605,32
1998000,13650593,11652593,32
1999000,13657813,11658813,32
2000000,13665132,11665132,32
2001000,13672443,11671443,32
2002000,13679796,11677796,32
2003000,13687088,11684088,32
2004000,13694287,11690287,32
2005000,13701388,11696388,32
2006000,13708566,11702566,32
2007000,13715545,11708545,32
2008000,13722423,11714423,32
2009000,13729315,11720315,32
2010000,13736667,11726667,32
2011000,13743892,11732892,32
2012000,13750894,11738894,32
2013000,13758085,11745085,32
2014000,13764923,11750923,32
2015000,13771447,11756447,32
2016000,13777915,11761915,32
2017000,13784422,11767422,32
2018000,13791960,11773960,32
2019000,13799410,11780410,32
2020000,13806598,11786598,32
2021000,13813717,11792717,32
2022000,13820934,11798934,32
2023000,13827979,11804979,32
2024000,13835006,11811006,32
2025000,13841797,11816797,32
2026000,13848850,11822850,32
2027000,13855555,11828555,32
2028000,13862299,11834299,32
2029000,13869034,11840034,32
2030000,13875519,11845519,32
2031000,13882231,11851231,32
2032000,13888617,11856617,32
2033000,13895154,11862154,32
2034000,13901534,11867534,32
2035000,13908322,11873322,32
2036000,13915487,11879487,32
2037000,13922550,11885550,32
2038000,13929417,11891417,32
2039000,13936147,11897147,32
2040000,13942817,11902817,32
2041000,13949851,11908851,32
2042000,13957165,11915165,32
2043000,13964389,11921389,32
2044000,13971489,11927489,32
2045000,13978525,11933525,32
2046000,13985497,11939497,32
2047000,13992311,11945311,32
2048000,13998918,11950918,32
2049000,14005806,11956806,32
2050000,14012751,11962751,32
2051000,14019669,11968669,32
2052000,14026727,11974727,32
2053000,14033732,11980732,32
2054000,14040675,11986675,32
2055000,14047610,11992610,32
2056000,14054466,11998466,32
2057000,14061191,12004191,32
2058000,14068078,12010078,32
2059000,14074977,12015977,32
2060000,14081960,12021960,32
2061000,14089161,12028161,32
2062000,14096125,12034125,32
2063000,14102838,12039838,32
2064000,14109702,12045702,32
2065000,14116641,12051641,32
2066000,14123518,12057518,32
2067000,14130274,12063274,32
2068000,14136897,12068897,32
2069000,14143726,12074726,32
2070000,14150064,12080064,32
2071000,14156840,12085840,32
2072000,14164079,12092079,32
2073000,14171074,12098074,32
2074000,14177779,12103779,32
2075000,14184456,12109456,32
2076000,14190697,12114697,32
2077000,14196852,12119852,32
2078000,14203327,12125327,32
2079000,14209479,12130479,32
2080000,14215800,12135800,32
2081000,14222234,12141234,32
2082000,14228783,12146783,32
2083000,14235031,12152031,32
2084000,14241502,12157502,32
2085000,14247493,12162493,32
2086000,14254253,12168253,32
2087000,14260815,12173815,32
